ID_CommunityIdentity;ID_CommunityIdentityConnectedTo;ID_CommunityConnectionType
195736;137950;2
195736;141935;2
195736;144165;2
195736;161062;2
195736;161315;2
195736;165288;2
195736;166127;2
195736;170067;2
195736;170366;2
195736;179040;2
195736;180735;2
195736;182564;2
195736;184470;2
195736;185403;2
195736;188362;2
195736;192986;1
195736;208562;2
195736;210024;2
195736;216582;2
195736;223168;2
195736;227257;2
195736;230069;2
195736;233095;2
195736;300278;2
195736;309385;2
195736;499613;2
195736;499668;2
195736;500728;2
195736;500861;2
195736;501602;2
195736;502216;2
195736;503020;2
195736;503908;2
195736;511524;2
195736;513653;2
195736;520245;2
195736;523951;2
195736;528003;2
195736;531657;2
195736;532667;2
195736;532882;2
195736;533835;2
195736;534149;2
195736;536310;2
195736;537553;2
195736;540918;2
195736;544114;2
195736;550762;2
195736;551403;1
195736;552119;1
195736;553990;2
195736;554200;2
195736;557063;2
195736;561652;2
195736;561762;2
195736;569699;2
195736;570329;2
195736;570331;1
195736;579068;1
195736;586297;2
195736;586365;2
195736;587191;2
195736;601423;2
195736;605165;2
195736;605418;2
195736;633296;2
195736;639230;1
195736;654383;1
195736;685195;2
195736;687471;2
195736;688412;2
195736;691608;2
195736;692535;2
195736;692891;2
195736;692955;2
195736;693092;2
195736;693554;2
195736;694189;2
195817;116515;2
195817;200982;2
195817;230772;1
195817;516173;2
688553;519657;1
690104;529075;1
690572;37249;1
690893;569699;2
692497;519657;1
692497;633296;1
692497;666609;1
694401;501320;2
544371;132568;1
544371;132662;1
544371;133575;1
544371;197316;1
544371;212394;1
544371;214638;1
544371;227909;1
544371;247172;1
544371;509253;1
544371;509934;1
544371;509968;1
544371;514814;1
544371;517156;1
544371;529087;1
544371;536203;1
544371;544504;1
544371;547429;1
544371;547566;1
544371;565736;1
544371;577610;1
544371;580107;1
544371;601863;1
544371;668050;1
544371;668815;1
544371;678581;1
545278;545278;1
545278;602824;2
545278;670102;2
545278;686279;2
545278;692606;2
547493;130290;1
547493;582407;1
548004;106346;1
548004;124552;1
549715;42167;1
549715;501320;2
549715;513688;2
549844;223407;2
550351;587195;1
550762;37249;1
551741;551741;1
551998;519657;1
551998;551998;1
552466;35334;1
552466;53010;2
552466;66296;1
552466;73289;2
552466;93827;1
552466;180190;1
552466;224438;1
552466;225574;1
552466;245839;1
552466;499691;1
552466;528013;2
552466;532100;1
552466;535749;2
552466;564015;2
552598;201096;2
552598;552598;1
554127;524311;1
554127;554127;1
554127;632337;1
554127;691489;1
555081;503776;2
557314;527635;1
557314;567083;1
557314;605829;1
557528;167183;1
557528;557528;1
557621;499739;2
558107;37249;1
558107;47029;1
558107;58849;2
558107;84149;2
558107;150745;2
558107;523951;1
558107;525936;2
558107;569699;2
558107;573244;1
558107;671398;2
558107;673496;2
558950;558950;1
559143;4551;1
559143;559143;1
559143;563918;1
559143;634042;1
559143;640073;1
559711;499507;2
561626;579004;1
561626;590084;1
562676;49497;1
562676;214794;1
562676;298683;1
562676;510825;1
562676;531954;1
562676;549732;1
562676;562676;1
562676;640763;1
562980;30911;1
562980;207112;1
562980;531626;1
562980;562980;1
562980;672974;1
564123;71313;2
564123;83271;2
564123;224005;2
564123;548622;2
564123;581219;2
564123;602824;2
564534;23214;1
564534;184667;1
564966;564966;1
564966;602824;2
564966;603168;2
564966;605953;2
564966;670102;2
564966;686279;2
566070;532048;1
567692;205842;1
567692;519657;1
567692;541646;1
567692;559479;2
567692;583505;1
567692;603668;1
567692;666961;2
568392;28768;1
568392;31351;1
568392;37611;1
568392;38584;1
568392;42982;1
568392;46062;1
568392;47029;1
568392;68961;1
568392;89153;1
568392;99869;1
568392;162659;1
568392;173339;1
568392;175965;1
568392;192986;1
568392;207112;1
568392;209296;1
568392;238730;1
568392;244017;1
568392;247491;1
568392;505430;1
568392;506841;1
568392;508429;1
568392;509185;1
568392;516017;1
568392;516622;1
568392;521718;1
568392;525802;1
568392;526151;1
568392;527635;1
568392;536203;1
568392;541767;1
568392;542735;1
568392;548759;1
568392;550260;1
568392;551403;1
568392;552896;1
568392;558742;1
568392;565037;1
568392;566803;1
568392;567199;1
568392;570070;1
568392;570331;1
568392;572366;1
568392;572945;1
568392;577579;1
568392;579004;1
568392;579607;1
568392;580107;1
568392;583428;1
568392;600566;1
568392;604831;1
568392;605829;1
568392;630398;1
568392;631021;1
568392;633967;1
568392;637325;1
568392;638756;1
568392;640062;1
568392;640212;1
568392;652760;1
568392;654383;1
568392;654484;1
568392;676264;1
568392;678196;1
568392;681157;1
568392;683176;1
568392;685713;1
568392;690638;1
568392;691524;1
569021;510266;1
571236;41972;1
571236;500048;1
571261;23875;1
571261;96418;1
571261;142404;1
571261;563841;1
571261;571261;1
571261;608041;2
571425;499616;2
638724;83271;1
639210;639210;1
640781;10992;2
640781;17575;2
640781;18537;2
640781;23214;2
640781;23546;2
640781;23771;2
640781;28392;2
640781;44420;2
640781;51315;2
640781;52008;2
640781;57450;2
640781;62571;2
640781;68779;2
640781;91850;2
640781;111022;2
640781;117568;2
640781;142413;2
640781;148020;2
640781;156577;2
640781;159867;2
640781;169493;2
640781;179108;2
640781;184470;2
640781;196753;2
640781;200203;2
640781;500195;2
640781;501320;2
640781;513432;2
640781;516173;2
640781;520724;2
640781;522241;2
640781;537955;2
640781;549107;2
640781;551789;2
640781;552174;2
640781;561942;2
640781;564450;2
640781;569360;2
640781;574677;2
640781;575173;2
640781;576172;2
640781;577332;2
640781;581219;2
640781;586516;2
640781;588948;2
640781;602824;2
640781;603661;2
640781;604588;2
640781;607169;2
640781;640073;2
640781;640148;2
640781;640442;2
640781;655705;2
640781;667658;2
640781;668543;2
640781;670102;2
640781;682456;2
640781;684611;2
640781;685291;2
652278;29217;1
652928;532871;2
652928;634668;2
653596;653596;1
667168;121554;1
667168;164704;1
667168;507341;1
667168;559123;1
667168;560969;1
667168;667168;1
667553;18537;2
667553;681582;2
667971;667971;1
668172;116949;1
668172;545967;1
668221;668221;1
669307;607903;1
672230;182791;1
672230;548225;1
673602;23514;1
673602;51443;1
673602;541888;1
673602;602922;1
673602;673602;1
674738;539144;1
674738;674738;1
675356;564291;1
675356;601953;1
675592;155971;2
675592;675592;1
676528;676528;1
679032;679032;1
680854;215749;1
680957;25633;1
680957;204890;1
680957;500016;1
680957;506316;1
680957;600903;1
682076;202438;1
683043;164691;1
685669;685669;1
686637;12636;1
686637;556513;1
686637;574678;1
686637;634649;1
690432;29262;1
690931;690931;1
691667;654061;1
691904;687471;1
691918;630654;1
692790;192986;1
692790;247491;1
692790;508429;1
692790;516017;1
692790;516622;1
692790;536203;1
692790;542735;1
692790;550260;1
692790;551403;1
692790;565037;1
692790;572366;1
692790;691524;1
692907;563778;1
223195;207980;2
223195;209292;2
223195;219450;2
223195;221680;2
223195;224383;2
223195;227690;2
223195;237145;2
223195;266698;2
223195;296042;2
223195;317761;2
223195;499613;2
223195;499873;2
223195;500019;2
223195;500861;2
223195;500960;2
223195;501015;2
223195;501035;2
223195;501455;2
223195;502216;2
223195;504537;2
223195;504549;2
223195;506211;2
223195;509546;2
223195;511203;2
223195;515109;2
223195;516802;2
223195;518336;2
223195;519786;2
223195;522218;2
223195;523951;2
223195;528633;2
223195;528825;2
223195;533478;2
223195;537553;2
223195;538779;2
223195;539781;2
223195;539866;2
223195;551526;2
223195;552320;2
223195;552384;2
223195;553878;2
223195;558624;2
223195;563061;2
223195;567394;2
223195;568844;2
223195;569250;2
223195;569451;2
223195;573992;2
223195;574526;2
223195;575878;2
223195;577422;2
223195;578480;2
223195;579101;2
223195;579985;2
223195;580730;2
223195;584902;2
223195;585227;2
223195;585723;2
223195;586365;2
223195;587119;2
223195;588107;2
223195;588391;2
223195;589776;2
223195;589777;2
223195;589970;2
223195;600389;2
223195;600755;2
223195;601254;2
223195;603132;2
223195;603984;2
223195;605186;2
223195;605791;2
223195;607809;2
223195;608046;2
223195;608173;2
223195;630313;2
223195;631880;2
223195;632068;2
223195;633095;2
223195;634420;2
223195;634552;2
223195;634940;2
223195;635804;2
223195;635836;2
223195;637137;2
223195;637560;2
223195;640295;2
223195;654385;2
223195;666429;2
223195;668465;2
223195;675959;2
223195;676943;2
223195;678879;2
223195;681165;2
223195;682931;2
223195;683488;2
223767;30980;1
223767;122701;1
223767;196693;1
223767;220003;1
223767;573861;1
223767;575645;1
223767;601423;1
223767;678541;1
223831;139071;1
223831;246490;1
224333;224333;1
224742;207765;1
227909;40428;1
227909;227909;1
232221;91850;1
232221;196753;1
232221;531641;1
232221;561549;1
232221;578480;1
232221;629842;1
233257;233257;1
233298;657;1
233298;72651;1
233298;204151;1
235304;190891;1
235304;271736;1
235304;499315;1
235304;530731;2
235304;541767;2
235304;548225;1
235304;652928;2
235438;1372;1
235438;20552;1
235438;36254;1
235438;44891;1
235438;47029;1
235438;99869;1
235438;121877;1
235438;150735;1
235438;162967;1
235438;186624;1
235438;207765;1
235438;223839;1
235438;229790;1
235438;514596;1
235438;518336;1
235438;550969;1
235438;554327;1
237303;237303;1
238448;165039;1
238448;499315;1
239841;72580;1
242249;26373;1
242249;37249;1
242249;44891;1
242249;47029;1
242249;104222;1
242249;154099;1
242249;162967;1
242249;173339;1
242249;191238;1
242249;194709;1
242249;204200;1
242249;206852;1
242249;210001;1
242249;218450;1
242249;229790;1
242249;276006;1
242249;512724;1
242249;513763;1
242249;518336;1
242249;531954;1
242249;536203;1
242249;545815;1
242249;548558;1
242249;549835;1
242249;550969;1
242249;557800;1
242249;582531;1
242249;655153;1
242249;685571;1
242249;686050;1
244698;37249;1
244698;554884;1
245900;119887;1
245900;126931;1
245900;139337;1
245900;181594;1
245900;220003;1
248072;182661;1
248299;248299;1
249571;249571;1
271297;37249;1
316796;176518;2
316796;508660;1
499296;585723;1
499487;528365;1
499730;102731;1
500021;234734;2
500191;45964;1
500723;500723;1
501293;501293;1
501293;522218;2
501293;565489;2
501293;605165;1
501293;605165;2
501802;501802;1
501859;501859;1
529561;605418;2
529561;633891;2
529561;651613;2
529561;670511;2
529561;671759;2
529561;676665;2
530697;196753;1
530697;224180;1
531051;43683;1
531051;51084;1
531051;248772;1
531051;507006;1
531051;510671;1
531051;556822;1
531051;671142;1
531458;531458;1
531801;531801;1
532362;23661;1
532362;179894;1
532362;227327;1
532362;231623;1
533123;208655;1
533123;535668;1
533123;606723;1
533998;37249;1
534827;37249;1
534827;207112;1
536220;23875;1
536220;32213;1
536220;38908;1
536220;57299;1
536220;105282;1
536220;182564;1
536220;502209;1
536220;509935;1
536220;521721;1
536220;536220;1
536220;538384;1
536220;553188;1
536220;580530;1
536220;590007;1
537828;8036;2
537828;171380;1
537828;196753;1
537828;499735;1
537828;517479;1
538528;13770;1
538528;37249;1
539750;176939;1
539750;539750;1
539750;601189;1
540632;635467;1
540886;10992;1
542783;14127;1
542783;37249;1
542783;88156;1
542783;113503;1
542783;233503;1
542783;499251;1
542783;506458;1
542783;515863;1
542783;519657;1
542783;530969;1
542783;552119;1
542783;561364;1
542783;638906;1
542833;50384;1
542865;542865;1
544301;544301;1
545580;22680;2
545580;34321;2
545580;47944;2
545580;58849;2
545580;62997;2
545580;89760;2
545580;139002;2
545580;150745;2
545580;151563;2
545580;152810;2
545580;164681;1
545580;170029;1
545580;171129;2
545580;171917;2
545580;212861;2
545580;224414;2
545580;231623;2
545580;234474;2
545580;239241;1
545580;242249;2
545580;242609;2
545580;246651;2
545580;284400;2
545580;499985;2
545580;500416;2
545580;502530;2
545580;503172;2
545580;512991;1
545580;523951;1
545580;526247;2
545580;532870;2
545580;545211;1
545580;548063;2
545580;548147;2
545580;549107;2
545580;553375;1
545580;554327;2
545580;557455;2
545580;565241;1
545580;573861;1
545580;575390;2
545580;580596;2
545580;586711;2
545580;588323;2
545580;590121;2
545580;601208;2
545580;606156;1
545580;629352;1
545580;633260;2
545580;634067;2
545580;634649;1
545580;636898;2
545580;638741;2
545580;639830;2
545673;37783;1
545691;514403;1
545691;545691;1
545816;528013;2
545816;545816;1
545816;548147;2
545816;554287;2
546734;513072;2
546734;517625;2
546734;546734;1
546752;37249;1
546752;176426;1
546752;558434;1
548606;500112;2
548756;151638;1
548756;170439;1
548756;527635;1
548756;588183;1
550260;37541;1
550260;38584;1
550260;42982;1
550260;63493;1
550260;63916;1
550260;68961;1
550260;89153;1
550260;92007;1
550260;94936;1
550260;99869;1
550260;116864;1
550260;119006;1
550260;120651;1
550260;154099;1
550260;162967;1
550260;173339;1
550260;174319;1
550260;206852;1
550260;207112;1
550260;209296;1
550260;210001;1
550260;218450;1
550260;229790;1
550260;233818;1
550260;238730;1
550260;247491;1
550260;276006;1
550260;512724;1
550260;513763;1
550260;514596;1
550260;517321;1
550260;518336;1
550260;520533;1
550260;521718;1
550260;525802;1
550260;536203;1
550260;542735;1
550260;544987;1
550260;548265;1
550260;550260;1
550260;551403;1
550260;554327;1
550260;557800;1
550260;567199;1
550260;567381;1
550260;568392;1
550260;572366;1
550260;573244;1
550260;577579;1
550260;604831;1
550260;630122;1
550260;637325;1
550260;638756;1
550260;654383;1
550260;654484;1
550260;676264;1
550260;681157;1
550260;683176;1
550260;686050;1
550260;686649;1
550260;690638;1
550260;690878;1
550260;691524;1
526970;31984;1
526970;37249;1
526970;47029;1
526970;50812;1
526970;51425;1
526970;87690;1
526970;118985;1
526970;119887;1
526970;164877;1
526970;178929;1
526970;204890;1
526970;205842;1
526970;213325;1
526970;215275;1
526970;499574;1
526970;505138;1
526970;507109;1
526970;519657;1
526970;522648;1
526970;563091;1
526970;565763;1
526970;584349;1
526970;601793;1
526970;606156;1
526970;631813;1
526970;676247;1
528642;607619;1
531450;31534;1
531450;37016;1
531450;54010;1
531450;149514;1
531450;167646;1
531450;178953;1
531450;233191;1
531450;502721;1
531450;519657;1
531450;524093;1
531450;531450;1
531450;541646;1
531450;550271;1
531450;566365;1
531450;568415;1
531450;571073;2
531450;572871;1
531450;583505;1
531450;587195;1
531450;588368;1
531450;606156;1
531450;635619;1
531450;636754;1
531450;653013;2
531711;37249;1
531711;519657;1
531711;531711;1
532018;87683;1
533613;26373;1
533613;30600;1
533613;37146;1
533613;37346;1
533613;39002;1
533613;43869;1
533613;45168;1
533613;47944;1
533613;94855;1
533613;97319;1
533613;112030;1
533613;130633;1
533613;134517;1
533613;149514;1
533613;176804;1
533613;183860;1
533613;190891;1
533613;196693;1
533613;217277;1
533613;222120;1
533613;231907;1
533613;239535;1
533613;499283;1
533613;499749;1
533613;500707;1
533613;517130;1
533613;519657;1
533613;523101;1
533613;527649;1
533613;547821;1
533613;560787;1
533613;573126;1
533613;575955;1
533613;576122;1
533613;580319;1
533613;590007;1
533613;607807;1
533613;652257;1
533613;674356;1
533613;679556;1
533613;679691;1
533647;582895;1
534051;219450;1
534324;13770;1
534324;159918;1
534324;175865;1
534324;182345;1
534324;214794;1
534324;226188;1
534324;503395;1
534324;557991;1
